keyword,score,freq,combined_score
foreveaaaah,0.8129,1,0.5634593430771795
susha,0.8126,1,0.5632513989230116
anjeeeng,0.81,1,0.5614492162535557
jmbt,0.8098,1,0.5613105868174436
gqme,0.8097,1,0.5612412720993877
bagussssssss,0.8095,1,0.5611026426632757
kontoll,0.8093,1,0.5609640132271637
lailiya,0.8091,1,0.5608253837910517
cokk,0.8089,1,0.5606867543549398
bagonk,0.8089,1,0.5606867543549398
ledik,0.8078,1,0.5599242924563238
serumakin,0.8077,1,0.5598549777382678
gerafinya,0.8076,1,0.5597856630202118
ngecrash,0.8074,1,0.5596470335840998
geamnya,0.8074,1,0.5596470335840998
mana,0.8072,1,0.5595084041479879
offlinesaya,0.8072,1,0.5595084041479879
ship,0.8071,1,0.5594390894299318
comment,0.807,1,0.5593697747118759
buriqqq,0.8066,1,0.5590925158396518
suu,0.8066,1,0.5590925158396518
alah,0.8065,1,0.5590232011215959
celana,0.8059,1,0.5586073128132599
kapitalis,0.8059,1,0.5586073128132599
asiknya,0.8053,1,0.558191424504924
underatedmending,0.8048,1,0.557844850914644
halah,0.8047,1,0.5577755361965879
aowkwkwkwk,0.8046,1,0.557706221478532
herosinergi,0.8041,1,0.557359647888252
anjenggggggg,0.8036,1,0.557013074297972
susahmakin,0.8033,1,0.5568051301438041
kopi,0.803,1,0.5565971859896361
mino,0.8025,1,0.5562506123993561
ngelagnya,0.802,1,0.5559040388090761
bangeetzzz,0.8013,1,0.5554188357826841
dongganggu,0.801,1,0.5552108916285162
paraktice,0.801,1,0.5552108916285162
ketawa,0.8009,1,0.5551415769104602
leomord,0.8008,1,0.5550722621924041
cuy,0.8008,1,0.5550722621924041
gaskeun,0.8003,1,0.5547256886021242
encer,0.7998,1,0.5543791150118442
kompetitif,0.7997,1,0.5543098002937882
ngerjakan,0.7994,1,0.5541018561396203
warna,0.7993,1,0.5540325414215643
bossque,0.7992,1,0.5539632267035083
persentase,0.7989,1,0.5537552825493404
shr,0.7981,1,0.5532007648048923
gejala,0.798,1,0.5531314500868364
systemnya,0.7979,1,0.5530621353687803
mooontooooooonn,0.7977,1,0.5529235059326684
ngedownload,0.7976,1,0.5528541912146123
mantapserubisa,0.7976,1,0.5528541912146123
peak,0.7973,1,0.5526462470604444
sehat,0.797,1,0.5524383029062764
buggg,0.7969,1,0.5523689881882204
gake,0.7968,1,0.5522996734701644
tft,0.7967,1,0.5522303587521084
sangatttt,0.7967,1,0.5522303587521084
agoss,0.7965,1,0.5520917293159964
bukan,0.7958,1,0.5516065262896044
belasss,0.7951,1,0.5511213232632125
acc,0.7948,1,0.5509133791090445
dik,0.7946,1,0.5507747496729325
ws,0.7939,1,0.5502895466465406
pemakaiyan,0.7936,1,0.5500816024923726
dongoo,0.7931,1,0.5497350289020926
meng,0.793,1,0.5496657141840366
gamesama,0.7929,1,0.5495963994659806
real,0.7923,1,0.5491805111576447
mulutlong,0.7918,1,0.5488339375673646
abee,0.7916,1,0.5486953081312527
lepas,0.7914,1,0.5485566786951407
jelekkk,0.7912,1,0.5484180492590287
pahit,0.7908,1,0.5481407903868047
montoonnnnn,0.7906,1,0.5480021609506928
siah,0.7906,1,0.5480021609506928
mgice,0.7902,1,0.5477249020784688
pauk,0.79,1,0.5475862726423568
scammm,0.7897,1,0.5473783284881888
smkin,0.7895,1,0.5472396990520768
gogoo,0.7894,1,0.5471703843340208
bangot,0.7893,1,0.5471010696159648
jobs,0.7889,1,0.5468238107437409
yuzhong,0.788,1,0.5461999782812369
wuuuh,0.7869,1,0.545437516382621
muaaanntapp,0.7867,1,0.545298886946509
jadul,0.7866,1,0.5452295722284529
mainikan,0.7863,1,0.545021628074285
youtubenya,0.7856,1,0.544536425047893
gejalas,0.7853,1,0.544328480893725
skripsi,0.7844,1,0.5437046484312211
hiburanya,0.7822,1,0.5421797246339892
yeeyyyyyy,0.7821,1,0.5421104099159332
wifiklau,0.7808,1,0.5412093185812054
yaaaaaaaaa,0.7802,1,0.5407934302728693
vrustasi,0.78,1,0.5406548008367573
anggap,0.7794,1,0.5402389125284214
cobakin,0.7794,1,0.5402389125284214
kritis,0.7792,1,0.5401002830923094
bongkar,0.7791,1,0.5400309683742534
victory,0.7789,1,0.5398923389381414
gamenyg,0.7771,1,0.5386446740131335
kol,0.777,1,0.5385753592950775
hobby,0.7769,1,0.5385060445770216
tv,0.7767,1,0.5383674151409095
pemberitahuan,0.7765,1,0.5382287857047975
ditambahin,0.7764,1,0.5381594709867416
dimainin,0.7756,1,0.5376049532422935
situasional,0.7755,1,0.5375356385242376
bawokkkk,0.775,1,0.5371890649339576
diupdet,0.775,1,0.5371890649339576
gxloading,0.7748,1,0.5370504354978456
tarung,0.7748,1,0.5370504354978456
comfortable,0.7746,1,0.5369118060617336
munyil,0.7742,1,0.5366345471895096
laris,0.7742,1,0.5366345471895096
mvppo,0.774,1,0.5364959177533977
bareng,0.774,1,0.5364959177533977
sultan,0.7734,1,0.5360800294450617
jalan,0.7732,1,0.5359414000089497
gaweane,0.7731,1,0.5358720852908937
case,0.7727,1,0.5355948264186697
nyobaaaaaaaaaaa,0.772,1,0.5351096233922777
jelashero,0.7712,1,0.5345551056478298
rolinggannya,0.7712,1,0.5345551056478298
joob,0.771,1,0.5344164762117178
mngisi,0.7704,1,0.5340005879033818
rungkadddd,0.7699,1,0.5336540143131019
ngestak,0.7696,1,0.5334460701589339
level,0.7696,1,0.5334460701589339
kayo,0.7693,1,0.5332381260047659
suntuk,0.7686,1,0.532752922978374
amin,0.7682,1,0.53247566410615
synergykurang,0.7682,1,0.53247566410615
youtubemalah,0.7681,1,0.532406349388094
depa,0.768,1,0.532337034670038
parahtapi,0.7677,1,0.53212909051587
kabut,0.7674,1,0.531921146361702
istri,0.7672,1,0.53178251692559
daimon,0.7671,1,0.531713202207534
temenku,0.767,1,0.531643887489478
chessboardnya,0.7664,1,0.531227999181142
glek,0.7663,1,0.531158684463086
winterrr,0.766,1,0.5309507403089181
pertandingansusah,0.7659,1,0.5308814255908622
cs,0.7659,1,0.5308814255908622
gatel,0.7658,1,0.5308121108728061
pelet,0.7658,1,0.5308121108728061
sekaleee,0.7657,1,0.5307427961547502
serta,0.7651,1,0.5303269078464141
dvd,0.7648,1,0.5301189636922462
jaringanjaringan,0.7645,1,0.5299110195380782
moontonn,0.7636,1,0.5292871870755742
collab,0.7636,1,0.5292871870755742
mahh,0.7635,1,0.5292178723575182
comeback,0.7628,1,0.5287326693311263
tombol,0.7628,1,0.5287326693311263
oiiiii,0.7626,1,0.5285940398950142
moontontollong,0.7625,1,0.5285247251769583
tungguin,0.7621,1,0.5282474663047343
sekaliigame,0.7621,1,0.5282474663047343
hu,0.7613,1,0.5276929485602864
dukung,0.7611,1,0.5275543191241744
satunyatapi,0.7607,1,0.5272770602519504
atmint,0.7606,1,0.5272077455338944
rued,0.7604,1,0.5270691160977824
roling,0.7602,1,0.5269304866616704
kalih,0.7598,1,0.5266532277894465
setu,0.7597,1,0.5265839130713904
oh,0.7597,1,0.5265839130713904
ngawurrrr,0.7596,1,0.5265145983533345
menginstal,0.7591,1,0.5261680247630545
dongooo,0.7589,1,0.5260293953269425
mepet,0.7589,1,0.5260293953269425
binatang,0.7581,1,0.5254748775824946
tempur,0.758,1,0.5254055628644385
maintenance,0.758,1,0.5254055628644385
hanabii,0.7576,1,0.5251283039922146
bayakin,0.7575,1,0.5250589892741585
haruss,0.7575,1,0.5250589892741585
berkalitiap,0.7573,1,0.5249203598380465
srategi,0.7568,1,0.5245737862477666
mbeldos,0.7565,1,0.5243658420935986
northern,0.7564,1,0.5242965273755426
offlinenya,0.7562,1,0.5241578979394306
mbosenin,0.7553,1,0.5235340654769266
bagusbanyak,0.7553,1,0.5235340654769266
gogoblog,0.755,1,0.5233261213227587
galau,0.7549,1,0.5232568066047028
permaina,0.7546,1,0.5230488624505347
happy,0.7544,1,0.5229102330144227
gemenyaa,0.7543,1,0.5228409182963667
kaca,0.7542,1,0.5227716035783108
susahin,0.7541,1,0.5227022888602547
lahhhh,0.7541,1,0.5227022888602547
dragon,0.754,1,0.5226329741421988
donggngapain,0.7536,1,0.5223557152699748
kalianliat,0.7533,1,0.5221477711158068
bawakdewak,0.7532,1,0.5220784563977507
doloe,0.7525,1,0.5215932533713588
rami,0.7524,1,0.5215239386533028
muantep,0.7522,1,0.5213853092171908
bagusgak,0.7517,1,0.5210387356269109
pelajarin,0.7512,1,0.5206921620366309
updete,0.7507,1,0.5203455884463509
nerffff,0.75,1,0.5198603854199589
aowk,0.7499,1,0.519791070701903
sera,0.7499,1,0.519791070701903
brot,0.7498,1,0.519721755983847
gga,0.7497,1,0.519652441265791
donggak,0.7492,1,0.519305867675511
vibes,0.749,1,0.519167238239399
tharzz,0.7486,1,0.5188899793671751
serverapakah,0.7482,1,0.518612720494951
gmpng,0.7481,1,0.5185434057768951
tentu,0.7476,1,0.5181968321866152
bintangskali,0.7473,1,0.5179888880324471
payahtapi,0.7468,1,0.5176423144421671
bair,0.7468,1,0.5176423144421671
buluk,0.7467,1,0.5175729997241112
kadag,0.7467,1,0.5175729997241112
bugnerf,0.7465,1,0.5174343702879992
ngebag,0.7465,1,0.5174343702879992
bakya,0.7464,1,0.5173650555699432
starkor,0.7459,1,0.5170184819796632
bub,0.7456,1,0.5168105378254952
mengulahh,0.7454,1,0.5166719083893831
ezbot,0.7451,1,0.5164639642352152
dulinan,0.745,1,0.5163946495171592
recomended,0.745,1,0.5163946495171592
putur,0.745,1,0.5163946495171592
yahhkasih,0.7449,1,0.5163253347991033
darksistem,0.7448,1,0.5162560200810472
pler,0.7446,1,0.5161173906449353
debat,0.7445,1,0.5160480759268793
sajagame,0.7445,1,0.5160480759268793
janganpasang,0.7443,1,0.5159094464907672
gempa,0.7443,1,0.5159094464907672
banyam,0.7441,1,0.5157708170546553
ngawuoorr,0.7429,1,0.5149390404379833
coding,0.7428,1,0.5148697257199274
murah,0.7427,1,0.5148004110018713
cacatttt,0.7427,1,0.5148004110018713
rombak,0.7424,1,0.5145924668477033
slurrrr,0.7423,1,0.5145231521296474
ngelak,0.7422,1,0.5144538374115913
sapa,0.7422,1,0.5144538374115913
bangsaaat,0.7421,1,0.5143845226935354
asasinswordman,0.7419,1,0.5142458932574234
kalahjadi,0.7415,1,0.5139686343851995
donwload,0.7414,1,0.5138993196671434
dmg,0.7413,1,0.5138300049490874
hoalah,0.7412,1,0.5137606902310314
basmi,0.7408,1,0.5134834313588075
lohyutub,0.7407,1,0.5134141166407515
sanak,0.7404,1,0.5132061724865834
agussssss,0.7404,1,0.5132061724865834
toll,0.7401,1,0.5129982283324155
berfikirr,0.7401,1,0.5129982283324155
edukasi,0.7394,1,0.5125130253060235
tampilanlebih,0.7393,1,0.5124437105879676
astronatan,0.7393,1,0.5124437105879676
bak,0.7391,1,0.5123050811518556
bagusenak,0.739,1,0.5122357664337995
sekin,0.7387,1,0.5120278222796316
ngeroolnya,0.7385,1,0.5118891928435196
kalahpemainbuang,0.7383,1,0.5117505634074075
mobilelegend,0.7378,1,0.5114039898171276
claude,0.7377,1,0.5113346750990716
taroh,0.7375,1,0.5111960456629597
mcku,0.7375,1,0.5111960456629597
franko,0.7375,1,0.5111960456629597
gamenyahh,0.7374,1,0.5111267309449037
keluarnyakeluar,0.7372,1,0.5109881015087916
id,0.7369,1,0.5107801573546237
janvok,0.7368,1,0.5107108426365677
youtubetiktok,0.7368,1,0.5107108426365677
akses,0.7361,1,0.5102256396101758
ohmygodbeautifullamazinggame,0.7359,1,0.5100870101740638
komedi,0.7358,1,0.5100176954560077
tibakeluar,0.7357,1,0.5099483807379518
hammaaaaaaaa,0.7357,1,0.5099483807379518
ngemis,0.7354,1,0.5097404365837838
bettle,0.7354,1,0.5097404365837838
santa,0.7354,1,0.5097404365837838
metime,0.7352,1,0.5096018071476718
dhanz,0.7352,1,0.5096018071476718
lahuntuk,0.7345,1,0.5091166041212798
ngebugg,0.7341,1,0.5088393452490558
sekalisampai,0.734,1,0.5087700305309998
upload,0.7339,1,0.5087007158129438
assalamualaikum,0.7329,1,0.5080075686323839
jgk,0.7329,1,0.5080075686323839
bangetttttttttttttt,0.7325,1,0.50773030976016
oleh,0.7322,1,0.507522365605992
bismillah,0.7322,1,0.507522365605992
tilonnnnnngggg,0.7319,1,0.5073144214518239
anturlah,0.7318,1,0.507245106733768
pokonx,0.7313,1,0.506898533143488
wkkwkww,0.731,1,0.50669058898932
ih,0.731,1,0.50669058898932
ngefreez,0.7309,1,0.506621274271264
signyal,0.7307,1,0.506482644835152
thinking,0.7307,1,0.506482644835152
kontholl,0.7307,1,0.506482644835152
yaudah,0.7303,1,0.506205385962928
kumpul,0.7302,1,0.506136071244872
terimakasi,0.7302,1,0.506136071244872
ngefek,0.7302,1,0.506136071244872
animenya,0.7296,1,0.5057201829365361
sattt,0.7294,1,0.5055815535004241
taiiiii,0.7294,1,0.5055815535004241
janji,0.7292,1,0.5054429240643121
black,0.7291,1,0.5053736093462561
yin,0.7289,1,0.5052349799101441
upabdet,0.7285,1,0.5049577210379201
dongoooo,0.7283,1,0.5048190916018082
bnaget,0.7281,1,0.5046804621656962
cam,0.7281,1,0.5046804621656962
tenan,0.7281,1,0.5046804621656962
erorupdatenya,0.728,1,0.5046111474476401
music,0.7279,1,0.5045418327295842
kebesaransimple,0.7278,1,0.5044725180115281
tunda,0.7278,1,0.5044725180115281
sentuh,0.7276,1,0.5043338885754162
dluu,0.7276,1,0.5043338885754162
kkcak,0.7275,1,0.5042645738573602
sekem,0.7275,1,0.5042645738573602
mobillegend,0.7274,1,0.5041952591393042
pig,0.7273,1,0.5041259444212481
semejak,0.7272,1,0.5040566297031922
silah,0.7269,1,0.5038486855490242
absurdgame,0.7268,1,0.5037793708309682
kereng,0.7266,1,0.5036407413948563
mainbos,0.7264,1,0.5035021119587443
mobilegen,0.7263,1,0.5034327972406882
gha,0.7262,1,0.5033634825226322
ngebuk,0.7258,1,0.5030862236504083
komenn,0.7255,1,0.5028782794962403
youtubekomen,0.7254,1,0.5028089647781844
hantam,0.7252,1,0.5026703353420723
membuingkan,0.725,1,0.5025317059059603
ksini,0.7244,1,0.5021158175976244
asw,0.7244,1,0.5021158175976244
losireknya,0.7244,1,0.5021158175976244
abng,0.7243,1,0.5020465028795684
wel,0.7241,1,0.5019078734434563
kepake,0.7241,1,0.5019078734434563
hahah,0.7239,1,0.5017692440073444
addictive,0.7239,1,0.5017692440073444
mityc,0.7238,1,0.5016999292892884
cuyyyuyyyuuyyyyyyyyyyy,0.7237,1,0.5016306145712324
jump,0.7237,1,0.5016306145712324
majicchees,0.7236,1,0.5015612998531764
laglemot,0.7235,1,0.5014919851351204
amberlord,0.7235,1,0.5014919851351204
dimaenkan,0.7233,1,0.5013533556990085
crashlah,0.7233,1,0.5013533556990085
elmentalis,0.7228,1,0.5010067821087284
lunoxxx,0.7227,1,0.5009374673906725
burixs,0.7227,1,0.5009374673906725
jelik,0.7227,1,0.5009374673906725
mccgg,0.7226,1,0.5008681526726165
montonn,0.7225,1,0.5007988379545605
perintah,0.7221,1,0.5005215790823365
pertandinganwar,0.722,1,0.5004522643642805
modal,0.7218,1,0.5003136349281685
marin,0.7217,1,0.5002443202101126
indihome,0.7216,1,0.5001750054920565
unfol,0.7215,1,0.5001056907740006
ith,0.7214,1,0.5000363760559445
kie,0.7213,1,0.4999670613378886
ofline,0.7211,1,0.4998284319017765
mandi,0.721,1,0.4997591171837205
reda,0.721,1,0.4997591171837205
oktapi,0.72,1,0.4990659700031606
daya,0.7196,1,0.49878871113093665
tangan,0.7193,1,0.4985807669767687
alogaritmanyapersis,0.7189,1,0.49830350810454466
tanggepin,0.7188,1,0.49823419338648867
konektivitas,0.7187,1,0.4981648786684327
vonetisea,0.7184,1,0.4979569345142647
magicches,0.7184,1,0.4979569345142647
permainana,0.7181,1,0.4977489903600967
jeleh,0.718,1,0.4976796756420407
sistemmm,0.7179,1,0.4976103609239847
ssssssss,0.7175,1,0.49733310205176073
tololsetiap,0.7173,1,0.4971944726156488
miyawanwanjony,0.7173,1,0.4971944726156488
gaadil,0.7171,1,0.4970558431795367
negstuck,0.717,1,0.4969865284614807
dolot,0.717,1,0.4969865284614807
mudahhan,0.717,1,0.4969865284614807
sembuh,0.7169,1,0.4969172137434248
mogic,0.7166,1,0.4967092695892568
santayyy,0.7165,1,0.49663995487120083
kenpa,0.7164,1,0.49657064015314484
gamepokoknya,0.7163,1,0.49650132543508885
guild,0.7161,1,0.4963626959989768
anjingg,0.7161,1,0.4963626959989768
tige,0.7159,1,0.49622406656286483
china,0.7158,1,0.49615475184480884
nagi,0.7157,1,0.49608543712675285
star,0.7156,1,0.49601612240869686
rusakmatch,0.7156,1,0.49601612240869686
kreasi,0.7153,1,0.4958081782545289
drawbringer,0.7151,1,0.49566954881841685
ngawe,0.7147,1,0.4953922899461929
kretek,0.7146,1,0.4953229752281369
ls,0.7143,1,0.4951150310739689
kalahini,0.7142,1,0.4950457163559129
bp,0.7142,1,0.4950457163559129
bugshop,0.7142,1,0.4950457163559129
offlinekarena,0.714,1,0.4949070869198009
dalem,0.7138,1,0.4947684574836889
menghabiskam,0.7136,1,0.494629828047577
temanpertemanan,0.7135,1,0.494560513329521
dwonload,0.7134,1,0.494491198611465
stengah,0.7134,1,0.494491198611465
jahson,0.7133,1,0.494421883893409
buffreng,0.7133,1,0.494421883893409
musuhbug,0.7131,1,0.49428325445729693
frezee,0.7128,1,0.494075310303129
ngerusak,0.7124,1,0.49379805143090505
akak,0.712,1,0.49352079255868103
inpo,0.7114,1,0.4931049042503451
comandar,0.7114,1,0.4931049042503451
montooon,0.7113,1,0.4930355895322891
friends,0.7112,1,0.4929662748142331
sekolah,0.711,1,0.49282764537812107
bangsatt,0.7107,1,0.4926197012239531
demon,0.7106,1,0.4925503865058971
sangar,0.7103,1,0.4923424423517292
montooonnnnnnnnn,0.7102,1,0.4922731276336732
inisi,0.7101,1,0.4922038129156171
squid,0.7101,1,0.4922038129156171
nihhero,0.7098,1,0.49199586876144913
pedang,0.7096,1,0.4918572393253372
bolak,0.7096,1,0.4918572393253372
susahinini,0.7096,1,0.4918572393253372
hapusen,0.7095,1,0.4917879246072812
sampahhhhh,0.7095,1,0.4917879246072812
sumpahampas,0.7094,1,0.4917186098892252
downpringer,0.7091,1,0.4915106657350572
seruupahammm,0.7091,1,0.4915106657350572
rubi,0.7091,1,0.4915106657350572
vitamin,0.7089,1,0.4913720362989452
ngeframe,0.7086,1,0.49116409214477724
daunblinger,0.7082,1,0.4908868332725533
bicara,0.7082,1,0.4908868332725533
hadeh,0.7081,1,0.49081751855449723
ijo,0.708,1,0.49074820383644124
logika,0.7079,1,0.49067888911838525
boger,0.7079,1,0.49067888911838525
baguscuman,0.7077,1,0.49054025968227327
ngescam,0.7076,1,0.4904709449642173
gairah,0.7075,1,0.4904016302461613
dopamine,0.7074,1,0.4903323155281053
ndang,0.7073,1,0.4902630008100493
suami,0.7072,1,0.4901936860919933
donlowdod,0.7072,1,0.4901936860919933
guinevere,0.7072,1,0.4901936860919933
desa,0.707,1,0.4900550566558813
myitic,0.7065,1,0.48970848306560133
mcggmaen,0.7063,1,0.4895698536294894
robot,0.7063,1,0.4895698536294894
makjos,0.7062,1,0.4895005389114334
keberuntunganga,0.7062,1,0.4895005389114334
kocakkkkkkk,0.7061,1,0.4894312241933773
ilovyou,0.706,1,0.4893619094753213
gameya,0.706,1,0.4893619094753213
bahasa,0.7059,1,0.48929259475726533
kanrna,0.7058,1,0.4892232800392094
kode,0.7056,1,0.4890846506030974
anekarakter,0.7056,1,0.4890846506030974
woysinergi,0.7056,1,0.4890846506030974
pertandingancoba,0.7055,1,0.4890153358850414
sabotase,0.7053,1,0.48887670644892944
kembalikanagic,0.7052,1,0.48880739173087345
sabar,0.705,1,0.4886687622947614
bagustapi,0.705,1,0.4886687622947614
efisien,0.7049,1,0.4885994475767054
pahammm,0.7048,1,0.48853013285864944
trekk,0.7047,1,0.48846081814059344
chessboardskin,0.7045,1,0.48832218870448146
skipp,0.7044,1,0.4882528739864255
apak,0.7044,1,0.4882528739864255
gandos,0.7043,1,0.4881835592683695
bowo,0.7042,1,0.4881142445503135
mooontoon,0.7042,1,0.4881142445503135
thars,0.704,1,0.48797561511420146
lahpermain,0.7038,1,0.4878369856780895
sen,0.7036,1,0.4876983562419775
sepi,0.7031,1,0.4873517826516975
ngrusak,0.7031,1,0.4873517826516975
rubah,0.7031,1,0.4873517826516975
masalh,0.7031,1,0.4873517826516975
ane,0.7028,1,0.4871438384975295
argus,0.7027,1,0.4870745237794735
perbahurui,0.7026,1,0.48700520906141753
bintag,0.7025,1,0.4869358943433616
mainputus,0.7025,1,0.4869358943433616
harper,0.7024,1,0.4868665796253056
liulia,0.7023,1,0.4867972649072496
tolok,0.7023,1,0.4867972649072496
agakagakcara,0.702,1,0.4865893207530816
snagat,0.702,1,0.4865893207530816
jaringaninternethp,0.7019,1,0.4865200060350256
ngalag,0.7018,1,0.4864506913169696
zzzz,0.7015,1,0.48624274716280164
kehadiranya,0.7015,1,0.48624274716280164
aitem,0.7013,1,0.48610411772668966
bulum,0.7013,1,0.48610411772668966
played,0.701,1,0.48589617357252163
kucing,0.701,1,0.48589617357252163
kenal,0.701,1,0.48589617357252163
ngefrez,0.7009,1,0.48582685885446564
gatot,0.7008,1,0.48575754413640965
nyata,0.7006,1,0.48561891470029767
matchingnya,0.7003,1,0.4854109705461297
betttttttttt,0.7003,1,0.4854109705461297
benar,0.6999,1,0.4851337116739057
buuaaaanyak,0.6999,1,0.4851337116739057
diinstal,0.6999,1,0.4851337116739057
pausestop,0.6997,1,0.4849950822377937
woiii,0.6996,1,0.4849257675197377
rengnyamalah,0.6996,1,0.4849257675197377
thank,0.6996,1,0.4849257675197377
heheh,0.6995,1,0.4848564528016817
peng,0.6995,1,0.4848564528016817
ngulti,0.6994,1,0.4847871380836257
ngapa,0.6994,1,0.4847871380836257
gabisaaaa,0.6992,1,0.4846485086475138
tollollllll,0.6991,1,0.4845791939294578
fatebox,0.6989,1,0.4844405644933457
liyliabseperti,0.6988,1,0.4843712497752897
ff,0.6983,1,0.48402467618500983
bagustetapi,0.6982,1,0.48395536146695384
fitor,0.6981,1,0.48388604674889785
bisain,0.6981,1,0.48388604674889785
mmx,0.698,1,0.4838167320308418
mytich,0.6979,1,0.4837474173127858
cuih,0.6979,1,0.4837474173127858
hina,0.6979,1,0.4837474173127858
mada,0.6979,1,0.4837474173127858
pou,0.6974,1,0.48340084372250586
assassin,0.6972,1,0.4832622142863939
kama,0.6972,1,0.4832622142863939
kumender,0.6969,1,0.48305427013222585
jefff,0.6969,1,0.48305427013222585
fps,0.6968,1,0.48298495541416986
hayabusa,0.6968,1,0.48298495541416986
ngereng,0.6965,1,0.4827770112600019
bai,0.6964,1,0.4827076965419459
randomnya,0.6964,1,0.4827076965419459
thanks,0.6962,1,0.4825690671058339
adill,0.6961,1,0.4824997523877779
cici,0.696,1,0.4824304376697219
komba,0.6959,1,0.4823611229516659
mcg,0.6957,1,0.4822224935155539
jelasssss,0.6956,1,0.4821531787974979
nimbang,0.6955,1,0.4820838640794419
eeezzzzz,0.6951,1,0.481806605207218
sucks,0.695,1,0.4817372904891619
franco,0.695,1,0.4817372904891619
mantaph,0.695,1,0.4817372904891619
kalahkasih,0.6949,1,0.4816679757711059
mind,0.6947,1,0.481529346334994
wkwkwkw,0.6946,1,0.481460031616938
imo,0.6946,1,0.481460031616938
wkwkww,0.6944,1,0.48132140218082603
gampangcuma,0.6941,1,0.48111345802665806
duga,0.694,1,0.481044143308602
bangsad,0.6936,1,0.48076688443637805
okdata,0.6932,1,0.4804896255641541
aksjshsjjjs,0.6932,1,0.4804896255641541
perbaikisekarang,0.6928,1,0.48021236669193007
woooyyy,0.6928,1,0.48021236669193007
pratic,0.6927,1,0.4801430519738741
gtw,0.6926,1,0.4800737372558181
abistuh,0.6926,1,0.4800737372558181
bagusl,0.6926,1,0.4800737372558181
sayah,0.6924,1,0.4799351078197061
random,0.6923,1,0.4798657931016501
greget,0.6922,1,0.4797964783835941
promosi,0.6922,1,0.4797964783835941
room,0.6921,1,0.4797271636655382
turunnaik,0.6921,1,0.4797271636655382
king,0.6921,1,0.4797271636655382
menghubungkangame,0.692,1,0.4796578489474821
coin,0.6918,1,0.4795192195113701
anehhh,0.6918,1,0.4795192195113701
kepala,0.6917,1,0.4794499047933141
average,0.6912,1,0.4791033312030342
jemmbot,0.6909,1,0.4788953870488662
konsentrasi,0.6909,1,0.4788953870488662
gamenyakapan,0.6909,1,0.4788953870488662
gajelastolong,0.6908,1,0.4788260723308102
dajal,0.6907,1,0.4787567576127542
jug,0.6907,1,0.4787567576127542
element,0.6904,1,0.47854881345858624
lolo,0.6904,1,0.47854881345858624
popoludah,0.6904,1,0.47854881345858624
nyacuman,0.6903,1,0.47847949874053025
taiiiiiiiiii,0.6903,1,0.47847949874053025
baharu,0.69,1,0.4782715545863622
bunuh,0.69,1,0.4782715545863622
pasti,0.6897,1,0.47806361043219425
lengkap,0.6894,1,0.4778556662780263
roundny,0.6893,1,0.4777863515599703
rage,0.6893,1,0.4777863515599703
legendsusahnya,0.6888,1,0.4774397779696903
walupun,0.6887,1,0.4773704632516343
woooi,0.6887,1,0.4773704632516343
bagussaya,0.6884,1,0.4771625190974663
runer,0.6883,1,0.47709320437941033
updet,0.6882,1,0.4770238896613544
teubah,0.688,1,0.4768852602252423
loadingscreen,0.6878,1,0.4767466307891303
miyaa,0.6876,1,0.4766080013530184
nyoba,0.6874,1,0.4764693719169064
offlinekan,0.6872,1,0.47633074248079443
pkokna,0.6871,1,0.47626142776273844
adilmusuh,0.687,1,0.47619211304468245
ratting,0.6867,1,0.4759841688905144
starlink,0.6867,1,0.4759841688905144
rolling,0.6867,1,0.4759841688905144
roliingan,0.6865,1,0.47584553945440244
abdet,0.6862,1,0.4756375953002345
idep,0.6855,1,0.4751523922738425
mahluk,0.6854,1,0.4750830775557865
asusinyal,0.6851,1,0.4748751334016185
jelekgame,0.6845,1,0.4744592450932825
commender,0.6843,1,0.4743206156571706
guaaaaa,0.6843,1,0.4743206156571706
rusaksinyal,0.6842,1,0.4742513009391146
kebnyakn,0.6841,1,0.4741819862210586
bugg,0.684,1,0.4741126715030026
serumantap,0.6839,1,0.4740433567849465
kantor,0.6839,1,0.4740433567849465
frame,0.6838,1,0.4739740420668906
ngselin,0.6837,1,0.4739047273488346
koutawifi,0.6837,1,0.4739047273488346
wkkkkk,0.6834,1,0.4736967831946666
topup,0.6834,1,0.4736967831946666
gempalay,0.6832,1,0.47355815375855465
wkwkw,0.6829,1,0.4733502096043866
ngawur,0.6828,1,0.4732808948863306
biru,0.6827,1,0.47321158016827464
ep,0.6827,1,0.47321158016827464
sangatttttt,0.6826,1,0.47314226545021865
kaaih,0.6823,1,0.4729343212960507
resource,0.6821,1,0.4727956918599387
santaieventnya,0.6819,1,0.47265706242382666
practis,0.6819,1,0.47265706242382666
muak,0.6819,1,0.47265706242382666
lagigitu,0.6819,1,0.47265706242382666
poke,0.6817,1,0.4725184329877147
ju,0.6814,1,0.4723104888335467
bagusgame,0.6814,1,0.4723104888335467
meeennaaaanngg,0.6812,1,0.4721718593974347
mainkanya,0.6812,1,0.4721718593974347
betulin,0.6811,1,0.4721025446793788
tolonglh,0.681,1,0.4720332299613228
burix,0.6809,1,0.4719639152432667
turut,0.6809,1,0.4719639152432667
jengkel,0.6807,1,0.4718252858071547
gametolol,0.6806,1,0.4717559710890987
gobloggggggg,0.6802,1,0.4714787122168748
blesinggame,0.68,1,0.47134008278076284
mooooddd,0.6799,1,0.4712707680627068
ulangburik,0.6799,1,0.4712707680627068
fiturr,0.6799,1,0.4712707680627068
